PK_CLIENTES;PK_LOCALIDADE;PK_TEMPO;sales_amount;sales_quantity
710f3eabdf00f65a64df0616f64ef8ddc17c400ae95d59a7a34c0f76f710dc1a;5ae58a8659162d31ccdf7b70ddf5497e35647ba2c3853b2dbcb9c03438cc48ba;033f2db499d0e88b8a2b1f3068727384356c9f70f387ba507baf6e1df59d61c4;4623,53;24.0
7d0243a6f6c0f0483a139476a84e1d4c85b2c0dd3e7b93551d422d22bd0286c5;8e9849f570d88158ba5dbb4f1df1cbbc604d8fed35a45c0ff05b32aa013d7f44;50821944444dea5d095b37ad78bddb5305cf2d5f80b300d27e8b328c27f41ee5;1267,14;12.0
469054d15267e1362b91c7634de4f843b1d28194d025d6349904eb0c119fc30e;5ae58a8659162d31ccdf7b70ddf5497e35647ba2c3853b2dbcb9c03438cc48ba;ace7059997b4b2cf86e2714ea04b4e98897fcaf7aa6ff667f172515e76ea8dc0;2267,64;10.0
eef9e434c7afc9e2b9976c1d5fc87906b5daaf3dcaf5bd60b5a6a27b280f789d;8e38c1756270c529ef422e8c119918baec02d5de60b109554c9937aed8d85891;d26a42abd6a35ac00d66b979ff70efd0d4058bbf1c588a97b0378f820d23bc2f;11348,75;26.0
1d15683efbee4e9680a0f68a839cf71f25402f72d65dcf66faa155d70b8c657d;9cf996ae51d8afe11281cf9e5606cdb02a7a6646ff6a571eb4e13ba9262945ee;0c501d574357976d4e2386272965c2a37b1264ea6ca3f998454527760618d64c;28449,45;52.0
57403bbe777f93f17a42e0d9c2ceaee884f63ee7543aa483d1bab80e29c5e2ef;f263332eb1b0840ae1eed7850971be1ea36e6684f26623fcccdbdcb602964116;2674f07d0e942f9052a7c6191e7d0dcf0533cf49c0951cbce8c5bd3af6c78abc;1618,38;20.0
e7682052216c56210c7d907d684019be12caf154412d90d427522793eeac8455;3823391f1d514a719df68bb5e77a2a73d2ef133d1d2ff56ebf36ce1b2fd55dd1;86d1523f0bf8a822f44b0b78ad17cd8238a57a105e6573d7e99336bf46c7a318;11937,67;33.0
5793342177b2ff18dacf44cac99bf76cf1ff2b63adc660bb16e2964dbbb2d61f;57365769831494d281c1bcb11afcaa0037f5240c81bdcc8d2c74337f4016597b;72d401c3b19dd2328fe8a9fbc10f9683d275143f8928e08bdf33896f739fe67d;2433,4;19.0
e1992b5a2acb3cc06a42c5b14fcc42b408fe48e39abebe170a134aeed9d0e4db;801431957b1012afe89b7150896802e12e87c2a8e49f61103959b7452c145eaf;8a5ba905e9b5af2ba64d59b52759ce6220a46f8d013a432f4fa4c3b21029c0c3;440,73;2.0
94cba127716bf5088ee9f54963326057920508563abef2f2e9348e8484f17817;643c22a0774e31c37a3500c9cf9a5178a03ca2a5215ab1e6790f81cb3aab62b1;49e8aba1e3c8da02547aaa21ab2f0f7461007f3d1e05666ddcaee191c70e53aa;532,64;1.0
9768e0d7da38a75fc473dbe9d1b680ff9ecf8c10446c8a57c508c6d9a7d742fa;b4bd83bea8c7d7956163ed01bbd973e2afa41142f57b146651120c2204805a30;a6fae5a76a9b42a8549fbf55023b71eb7bcc62fc317ed59f591c2a5382f2e078;7492,29;16.0
512b8abe5b325f92d5e12bf5ce06663d7b36a633c7eea68bb7c425c05fa8ebaf;b927c65fb7bca2dc80c6e4371807d67da1a6abbe9b3f2bb5dace2b133be3350b;96dc85e5364fae8e13b1eabbb733aed9be19c4269977ec1db5e8bdd83666d243;3345,35;25.0
d7d448e04f165629efd086704423eebfa21dae716f7a154c121a695b2b70c378;b4bd83bea8c7d7956163ed01bbd973e2afa41142f57b146651120c2204805a30;4cde5be765caa7b135444c3fcc05d225d759d102bc85c092b0bba631de8c5d45;4510,55;15.0
f29941c716da9f1f688a599a19025ddb710bda24ae709b53ba0ba5640283d47c;32cbf152e55efb0be07ff0c3b513ce9c3abfe7270a29be41a517036ad088e95d;1868bac233516e0f8e05c18b222428fac0ca3a9e169a86f1c1ae7a888558ac53;3077,51;12.0
9b0a24eb059f38e9ae4a9c907c8f43938c4fc998a0b7136c6aa7f0956e0017a7;f0d9357044a98d924fcaef47ae896b4128ae4d983467f540f2c3e172b700ca88;0a83697fc75a6c645e0976a2841247fa44e29e02051f735223f9afe97114287c;6948,35;69.0
40f89dbfc622171529bf91ecfe539c4b85af7e08eb5d35b6e72b349ae9d80fdf;2bcf189427316acb0be21fd67c1d844e553f860d5f2f0a1edc656c0cdeb0c780;6e7492755145d1ccb5d73280834aa0d8f2a8442a997cfb1fbab42cb75f905b58;815,33;5.0
09aade2720e584fbe4b8ee4fbc1fe3317b87c60febb327fea8a5eb89cf534d32;2befd1778b6cca560a20c4e23ee8fddf67d41dd4e03cad9ff527ebabd93c94ad;8ed115cc85140fac8b2828321ca6f600051f7b0df597cb610d0e9744317d853f;1150,18;3.0
44b351f51c4e1a153986129ef9d1299adc52d8164ffb146bd46ffd6dfdc105ba;44c9c96ec86601052762b08bd259d51b1c7e82735de894ab19feea79afe724d8;316567a941f1bdcc37e21b61ba14bd18b187ec07a877ae16e79c1b26efc28b3c;2951,22;8.0
d3debfb78ca942df018cb6f47a34901e6e68079c5f67bf128faedb7b469f5978;5ae58a8659162d31ccdf7b70ddf5497e35647ba2c3853b2dbcb9c03438cc48ba;6cc642225af1ebaa7e1fc09a9dd52cadee05904a4468bbb47cb920e91ecf2804;3580,34;9.0
af932b6bca27d5562b822a8a24615c69db32c6e029516cc0f77f60a95bd169a5;1da0c0d2c02b612e8147a0d9e010a2d98532f7b5f8c91adad7c28cc508dfb237;cdb5b97ad33c630b6facb5587435ae889b00f203b4be38efaf4aac64d04487c2;4569,6;50.0
536e6cc0e407fdbb782b69020e4aca00c8d73c9c9e9b155d312ff02fbc611149;cfe4cbca401664cd02752e2464c91e4d9a442220a32d99c4b51eb63f36ae4e84;00b29542469ed78e60388f72e9b3546f97fe491e3c08ac005d169bbd17f01304;597,14;1.0
b5e32c83c7e567d63473268b97e24e2d4eb8d88ebb73f0ff52ee2403bcaea0af;f0d9357044a98d924fcaef47ae896b4128ae4d983467f540f2c3e172b700ca88;427b0388aa9d12a9b5a1919398dcdbb3b4f9adefe41e71abbf8b751fbfa9e45e;341,27;1.0
f69107582fe6b494f0a8bee910855a7ee5d773d2893b6dc653904eddea18e554;f1d384ce7da7d153c372157ba6d0f504411ce179435b45767a86bfcb05b15606;1351803d71f1415fc2c8926fab8bef7b8603439ef822ca7d811b591a5a39656d;482,32;1.0
5ef593d955ef9b6243320363196b66c40f1c5644b7e95974b60c46fbc8a11d9b;ad714de56f593c3b9b78e032ee40dfbd621a813463d626ed8f60bf9bfa80d621;adf71f7d78957ffe03df5c0c77e0fd2480ab1fb80e5c5aa51001e5384fc213f0;40002,67;2813.0
5ad506c5f805f2a4034229c6aae47a07c931763a5e1c6a588c208689340c68cb;371561af32e1ee20f22399366fbded5f0d5bc8fba07e628724354949ecf74106;5ba5d06b03e0100f0e33601eaf656d5846ce863c8055c93450ab9834a72135ba;474,7;5.0
3b2d340f8ed4f9e7c4d238f84148aa1e2c3dd28cc52e3ed1afdfeeb5481be7b6;3dec213c34900473a15711746559dd6f00f443f6de78a86a1c76e6c52f12afb0;69371e5539b1c57c8154193ad588f95650b262eacdc24e739f4aae9a8c82760c;697,64;3.0
c791d9092988bbe3794c680b0dec02178b81465f6176771eb61a60cbe0c73dea;7b762a2b239ebad262dbf5152173cca3f9042995327e04d818537c362dfc251c;45f1d231f933f4f28817efec64ffeeb8046019f7a1b17bf622a08db8491a452b;6394,52;11.0
7ae4b310818c668344eb28604cb64dd6bd9bb60c34b7f887ac346bf1e66ece9d;4d5617d7a316e9b5b79c9db42ede603344455ee2fc96fdf23e2d36f4eeef2afb;ef97d9507b6f0c9fc56ff892b81b86dcd070e35a2b49648beea720b04b375077;347,92;3.0
c8eebd1e4dd81b8af3e239704b3599646f62751838fe9287a203f2078219f150;3885ddf9b8378d9e6e8d98b99f8413cc5d4f4ffd04c2d77d6861748f5841c7e5;713d9792b0f14d51957ca02c58a3ac4dc7b37980a2ecc7045d8e22d8b26c1414;296,96;1.0
b5e32c83c7e567d63473268b97e24e2d4eb8d88ebb73f0ff52ee2403bcaea0af;f0d9357044a98d924fcaef47ae896b4128ae4d983467f540f2c3e172b700ca88;669b7fae5aa1621529cc117442f4632536a6fab6a88a9b16d4e03cc97c6bd970;549,24;1.0
4d3ca32bac4a26850c7d0f07be5534840437ddefe8f01102db04b04f54530c20;ef040198bc33629b45fe4e1b4066390c02828cb646293f79390b0df711e877c7;5aa2f808a7e8249682c3881a85d8181b9bfa2bf6daed3f6de56c07061ed2bf15;11399,42;60.0
9768e0d7da38a75fc473dbe9d1b680ff9ecf8c10446c8a57c508c6d9a7d742fa;b4bd83bea8c7d7956163ed01bbd973e2afa41142f57b146651120c2204805a30;ac523d86e7b71d490f2ba0a3b502c46b757c67dd5318d4614627ebcfdb7904b5;682,38;1.0
108ce7d8043bc7d0a930561afca2f96e1eb01f9f35d8aa96e257df54460896a2;247c5ed289531d282735d17ec3fe895a4ac20f115deb62561030451296555b30;20be4f0816206b32a936248e462a52ebdfda0cd17198b6f6be566677a87fe0b0;4600,35;55.0
6e6b8713954dace973905b4369a04ed6295fc997255bd1a820781526f71b6b82;b4bd83bea8c7d7956163ed01bbd973e2afa41142f57b146651120c2204805a30;d26a42abd6a35ac00d66b979ff70efd0d4058bbf1c588a97b0378f820d23bc2f;703,93;1.0
82307690750cc6450687a9d3de191d6dbe96430210043a53f7a057b4b882a1f5;2360338d56691cc90bc7dbac83903ea32ce4afff1190ba676a1367b59c2067ed;298be29e3ee177ebed70aac6079a67a2a560327f935ac924cd5e641800cfbd58;307,25;1.0
6f7f4f3d9d12d0ce910727dfb2348c2e3629b15f5753067c777d0d0b302a7619;742460cedbce756cc05cb162754ab519b3659079b0490d1097cfe9693ce182bc;e63a856febd83ef49a73486df2a9e1f65ff6a1ebcd3beff63ac60a7d7c4eb688;927,43;1.0
8831bb7d1dc70b2b157ff0220656a0c888d91998c3e194a52649ef5b2ed257d3;13cb71f9c35daf1d0676621bc30f5d839ef04a3ccce75710d8536ec16c1178c7;e236c60fc4c8ed8a1349179afe50a2498ce461179f6178d110ff5132a741db2f;377,18;1000.0
9d3197b24bd46da76ff444f7c275fccb7e57008ff2d089da8831179a265208c9;20edfd66f1d811aa1ce7212b388c40a6f235ec49a1e28dc7e75ae218a6820bd5;f6231a555f0181bc5d9face0e983320b48b108d4807c8000fcf2109fdd01428b;280,44;1.0
7547cc4fc899ed85adcd4f1c6b85de66d18b987b86ea2c27f5cde766f1bbdbdc;b7a0e55cab8f126adc6435e2ffcb618743f4b8c65b65127d2071bd27b242ff26;fe29e3866fe08625d2acef28f4a1934e8c8476d9871ffbe77f156fca3ee65cdc;6627,86;180.0
b2ec0358edddffe023db8ee6396d7cebdbc408a527552eae37e938ead5650c12;329f809ca7d181fca163aa419d0cc248f5646b878219146a57571114d7bc6f02;1351803d71f1415fc2c8926fab8bef7b8603439ef822ca7d811b591a5a39656d;23431,68;648.0
09aade2720e584fbe4b8ee4fbc1fe3317b87c60febb327fea8a5eb89cf534d32;2befd1778b6cca560a20c4e23ee8fddf67d41dd4e03cad9ff527ebabd93c94ad;026462b392880a730b47b41ceb639313e00ecfdc93a03812fa1f56302aaeabf8;1584,25;2.0
7b8d7dda3ae94244ae260aa1d88f48f7570f2af6d3c2ff10507d02909eb1854b;834fa6fe88de6decdcbd77a9d19f2077a38a1ce099e7c65995d33057c7fc824f;b59c07c654fb333e8486c044addb6b312a05606cdcf3581f396a624e7c2f3a88;3000,2;9.0
af932b6bca27d5562b822a8a24615c69db32c6e029516cc0f77f60a95bd169a5;1da0c0d2c02b612e8147a0d9e010a2d98532f7b5f8c91adad7c28cc508dfb237;64d734944eff35607a25a29303116382279ea724eae3519d69160ca9ab74dd5d;76093,44;400.0
1d15683efbee4e9680a0f68a839cf71f25402f72d65dcf66faa155d70b8c657d;9cf996ae51d8afe11281cf9e5606cdb02a7a6646ff6a571eb4e13ba9262945ee;f84d1e1a38992d3bbc2150d823f878eaf70e066e2dca5be2e9d34b8df87fa63d;662,85;1.0
6428931310c51abbf7141b679828122cd727c4e11f7501e268b09857a36a8811;6ea8d3817c15375a1eece218a82356b1ddc5167a44b2e9e92cda9e46441dad26;427b0388aa9d12a9b5a1919398dcdbb3b4f9adefe41e71abbf8b751fbfa9e45e;253,27;1.0
40b7f450d049a21d92e63aa349b230d42705bbdf9f0494cfef391ca400986705;b4bd83bea8c7d7956163ed01bbd973e2afa41142f57b146651120c2204805a30;23eeed5dd35a4aac328ea002e8abae2875b173b33b77cf236857688798e8d7e6;4469,41;176.0
5ad506c5f805f2a4034229c6aae47a07c931763a5e1c6a588c208689340c68cb;371561af32e1ee20f22399366fbded5f0d5bc8fba07e628724354949ecf74106;e21e2ad787ba2aac5afe12d6e0d4cf623213db850a00cd1eb1358dbfc89834c2;10326,94;176.0
542c25e43400a9e783a2b2310fc92e29e934f2e80805302a81501311f96ecaee;e4b730bfe0d6f0bff492818d17c2aa86366ca2b0192667cad750c6f01ca6ce7c;ac5b13d68384d3d2c2c9597467acae56ca5554d7176cd0b723c382781fcc15e2;90723,95;1702.0
4bbe2ec8385b18779b175a122b9f78fbb2ad9891cf7d9ce0e5f70607e4615030;cf862438227aa4d970a9351700c446ff0c46973b479257c34d1889f9924e994c;19ae7077819d03c14e203633e689b0d47c9bbc3959c32f61f8eb3e76bc54df57;10675,0;200.0
e4a0ca63dc5a2268d8fbfea933f5bf8c2c3a1cdf06e08943c44e1ff56cc6cb49;4579088a2af6add835d3486fec476201e38cb7fdb33e46fb6d2100f917535149;44e20be5655208d0598d89e3780a92d0125cd1eb272c100ebf4ed2ebaa220c50;9100,35;97.0
7fafeab584f3f6605a96171cc3a996d8f5e492b98344b66a68b8f4ae6a749887;b4bd83bea8c7d7956163ed01bbd973e2afa41142f57b146651120c2204805a30;45952b003e6d1280452bc8c9668334579ce64bc2f4738deddab00e284d615b6b;11905,55;20.0
d58f0b600189a535f80e6d24641ea2928380daa323d10cdad10653cb884586e9;e7719dbcfd34bae4b73cbcb93fbed83be6a65a96fae523fc846a6c20f1b429f1;ade7913bd7620704e01915805e304f867126bdd5c4d7748901db25d69f6ac746;8663,63;146.0
dab3920077ef7896a07a8b1dbea24938bf09a52f6a70e62f3f8dd65b4b1be763;d6303558826647cf5200ea62f53cd3a7f5d2e0ecd7764435cff6ff9e75a9a0d7;485052b3f8d84c0c82b6f48bbff946bb211e702ad13d38ec0d0397fe6fc27a54;875,06;36.0
32bc1383966bd33bb357b464a3a3f6d875db1b0009fd2ccd1a9b85ed4c5301b0;b4bd83bea8c7d7956163ed01bbd973e2afa41142f57b146651120c2204805a30;c3c2beeafa2030507a995bdfc49e8b3582135079af4ff36a18d5872baa5c58b9;8629,24;16.0
9768e0d7da38a75fc473dbe9d1b680ff9ecf8c10446c8a57c508c6d9a7d742fa;b4bd83bea8c7d7956163ed01bbd973e2afa41142f57b146651120c2204805a30;ce05cc59e7292eca111881c654c8f812ad253a1df9d4d193d835536d9c89309c;318,23;4.0
58d2584948bfe67ce362aa9af63f9e53887151bd6481fb4e9af21b71729d524d;9e526e2707d92e6c2e35d9338312a80273738797bd1aa3a95f470aa9cb0c5a61;f839fe73ff5b4c86902bf5189fb00700b11d3c1a4b4e22c30a9d0f1a48db9020;48664,02;118.0
20e5b5d61cf1cf8e40f25f8120bdccee2e45b4af2fbfb40d2adfa42c0be5eff3;7396987d15f81aa9a18f794e17a9839c47c1d79ddfdeb30cc8ec740a6e214b7f;7c10898bef1eac833137da84be959f1fdd9bfeaf5f542750d120d238a7a06a62;574,3;5.0
adfd008214bc7c0d22b4e419c31fb42b7de2008877e6f185b786ab2ca1c94728;055d33e4a2596159a3edc72e6db21ef5f3ada21b797d1af49925f0eef5ea1e14;3115f97e83f5379ab146acb6db9a5c00f1b9ae963d0424660b4e2b7b4c06c091;289609,65;6113.0
d2c9cb399d1528f3092288867189c63f9576228a2bf3add2345dc7bc5550fca1;c196b26c2e38ea506bf702c88211bb833835dc05620b327d798bcf7c249fe271;c1598233cf186c379ec0a43a430d90fff250aaa1d0f179626cb53560d2dd36aa;861,27;7.0
469054d15267e1362b91c7634de4f843b1d28194d025d6349904eb0c119fc30e;5ae58a8659162d31ccdf7b70ddf5497e35647ba2c3853b2dbcb9c03438cc48ba;c425c2c59c09169147ddca7693c3446a82e6f958ce889d57d150a18b6f581190;9084,54;42.0
90686d10ac22adb8d291a52d9949eb00cd910b0319d01463dc729485a0525d9d;b4bd83bea8c7d7956163ed01bbd973e2afa41142f57b146651120c2204805a30;12c0b2878b9d28227688ae56d28d393e2bafb9653b51dc0409ffa6f8d46747b7;11631,8;384.0
7fafeab584f3f6605a96171cc3a996d8f5e492b98344b66a68b8f4ae6a749887;b4bd83bea8c7d7956163ed01bbd973e2afa41142f57b146651120c2204805a30;6837c6d80a68d532f050bee43b791f96851daab008308d5532639b6a5d83aaf2;1812,93;3.0
5deffcaedfcb30e3714556336e2b5a04f407a946da5f0c74b154ca2c63dcdc79;b4bd83bea8c7d7956163ed01bbd973e2afa41142f57b146651120c2204805a30;5d63ae60102fc86335d10c51aa577159a1c6f60b52cacf4ac67a717e960266c9;703,02;2.0
e6b12af0ca18b74196614e1e18a6b21160a397ea9624510008b5526b3f6f7ad2;b4bd83bea8c7d7956163ed01bbd973e2afa41142f57b146651120c2204805a30;b176f32554daf05986abf36f72aa349bdba2fa7c0ac7678ddf735fad6251dd78;1408,81;11.0
13f43566d63425bc63ccc2206f95c0e2577e67d1de85554be9fd427d401c9b31;b4bd83bea8c7d7956163ed01bbd973e2afa41142f57b146651120c2204805a30;3bb675bf245259eb4590617889f6ed152802d2c3f3949cb8ad1cae77a130e0cb;2418,63;5.0
d58f0b600189a535f80e6d24641ea2928380daa323d10cdad10653cb884586e9;e7719dbcfd34bae4b73cbcb93fbed83be6a65a96fae523fc846a6c20f1b429f1;ccd1d5f45ca4e762c51e2f2bba97b1311fde984af13face826827788fdd85524;5063,97;28.0
9a129ba767ac340086497c7303ec90b17636d1dacea16aa50ffc8584fa9107e3;b4bd83bea8c7d7956163ed01bbd973e2afa41142f57b146651120c2204805a30;35dbff7374ff7c75d68b57053dffa9cfb955231596cd7791b4b5bbed8a9b9d39;712,42;1.0
a35fa5f328703cc2851995c5938f3af9b0576baed6329947b6ed562ff313df39;b130aa4686b49183154acbe2b61d9073b6138c32d9ebe219e1d6298e507bb711;5b1db7c03a1140823313c3494f98124b3688f6a7d2c75963039fb12fc204d7f5;2936,72;5.0
32ac783e510f49fc4ec1176582730f5eea5211497680949c2d44f7c14fd3b557;b4bd83bea8c7d7956163ed01bbd973e2afa41142f57b146651120c2204805a30;6837c6d80a68d532f050bee43b791f96851daab008308d5532639b6a5d83aaf2;7623,38;10.0
7ae4b310818c668344eb28604cb64dd6bd9bb60c34b7f887ac346bf1e66ece9d;4d5617d7a316e9b5b79c9db42ede603344455ee2fc96fdf23e2d36f4eeef2afb;7b0ffc91feb23f093c999519bc549ebcd27722e7e1c6fdafb1fcc1396d65838e;345,12;6.0
6a1af404dafe82b955d823401e06345af5085407063c452695d93da73bc4decc;00ecaa7b9c71371b3dd4b361babb260c1e8289ca9fa69318e7f521907f309ff8;5092cabbc9b2542351002d9e5fd3aafb9124bbd73d7084f771a952916cff7b9b;352,05;1.0
13f43566d63425bc63ccc2206f95c0e2577e67d1de85554be9fd427d401c9b31;b4bd83bea8c7d7956163ed01bbd973e2afa41142f57b146651120c2204805a30;1f4b65031d2b9812d5b492ed300dc1296ad76fc5ca6813f17e10f90e10af1b2a;578,62;1.0
adffd78695b7c4930d48e8cd162928bc52e79c9c390627dadc545e28269fe92a;6186e7f17ddb59539cd7c295b5e9d1f2bf2b097d7fda54a4a8ff85e7f6c15bbc;b0bd336461ef80950dfd90ed15531b3443b41dd80772f811582f11823290c2ea;47308,81;207.0
e173c09eefb29763d4a529865c03eb18eb85bb50b74dbb4ee94e0d62cf45a5c6;b4bd83bea8c7d7956163ed01bbd973e2afa41142f57b146651120c2204805a30;4b517a459142d6ecc5ac28a414a3c9c6cc288c22cc9fff031028625fa5d38a28;1804,48;3.0
5deffcaedfcb30e3714556336e2b5a04f407a946da5f0c74b154ca2c63dcdc79;b4bd83bea8c7d7956163ed01bbd973e2afa41142f57b146651120c2204805a30;d13be936c4ef00b700bb0e440726925950276e1ea0e9ddd39b4a495f9fdb1008;2659,23;27.0
13cceae8187c18522561849ac6665aadaaa208c8044433606ed337c0885564d5;0b0c2d74d3b05541208c28d965f2869e5254e322f8b3072acd7024bce9741054;4bb2a2617c77b5ab56a5958bc7192646f608a5157ea2bc14bcec3211941fefba;281174,4;6113.0
9b0a24eb059f38e9ae4a9c907c8f43938c4fc998a0b7136c6aa7f0956e0017a7;f0d9357044a98d924fcaef47ae896b4128ae4d983467f540f2c3e172b700ca88;3414cb788afa07231d5512105126434388d533ecb517ffaa900a45f889ef6770;8013,22;52.0
02a61df38f4d90646ab9c6e736cbbb14d2467a0c398c5ecb3e04d87a9b98da45;1fdccc43fcfca168e4274ad201c5eec7761fb07342387dbc9443a15888179e63;06b2ca235739e39029ac0233ca6fafa9c30aa4d53d83a1d9f99d22734309a052;653,06;1.0
8831bb7d1dc70b2b157ff0220656a0c888d91998c3e194a52649ef5b2ed257d3;13cb71f9c35daf1d0676621bc30f5d839ef04a3ccce75710d8536ec16c1178c7;c794106b5d56b7b739d11f3578201ad4602b45748ee6bb4043d4388f8ac82b5d;377,18;1000.0
93607317590179f17189b1faeac34620cd6041c38724fec3ccd749853d37c8cc;b4bd83bea8c7d7956163ed01bbd973e2afa41142f57b146651120c2204805a30;274efa67e274a6a7abe012e179112b2a3f26dddf43613c32eb454ffc9f37e090;3402,12;7.0
8920d568e27852c52df3beb2b6e24d35ac6291fd1bb7191f2084e23cd10c578f;1c8e9c42f2311efa9069258a6c0885a8acb25738cc845e395577c43a4d3c0f12;b6ca089070d43d925cd3d47feba7e71852c6bb73a954b981bc5e34594d776b0d;2158,99;19.0
1c80c552ca15ecfa1eb5766a2af9bcc46bb32c8845328a421e24114766ba8e9a;d9fc83bdf39120106aa89c6a3245d75f751f3e9db2316d7e7724ae52017620dc;3c59232e39707ad04a97dd44cfdd471147c407f471941ff056a27b379f64ce9f;4634,33;10.0
406d40c73d936be6e2815daecf374fb98f70eacecfb5f098494c1b450e4cc639;2200df3505b16074411e5d30b86493e67a5fd2f4d18e278bee97ad3a1eae390e;6312721efb51dc49faf5b44202ce0cd593f857ff3a7341314148380859b3b69c;3911,29;30.0
30c7bc30c7852f7689fa4ec75d2a02f52d6f9c16b9b13da2c02200af8c4bd4c8;db3ca822664ead22ee25cae952579ae036e1aebccacf77c0527a44c8d12d3f7d;934758c96f2e2a7f8c83e1657a08b72f31692180af9a348b96020c05dfe217c9;1999,6;29.0
f33fcf5055624f880453c271ee5ebd4fd01eaf73916374fe24374f25d0bfe394;e075fc58c524ca71d0174830347863a8a431241be762fa5f02e9057b1c172ced;8c5fc9c2d2116deaef5f112243949669a1d4243e52bc85298798662b3b39fb40;1567,72;5.0
b79cd440df9fa0c565fd0c9d6844c2db81eef6644aff0ab96bf4de49bf701c6c;3c7f67597982211ac18975ebaf5be86d0a7ec7b71b8c11f2fd5c25764b2aef9f;6e7492755145d1ccb5d73280834aa0d8f2a8442a997cfb1fbab42cb75f905b58;1243,89;95.0
236026059a0c1ff1c79aa88ff77162e0fbb3938ad428873fc8babe2cc688f1c8;b4bd83bea8c7d7956163ed01bbd973e2afa41142f57b146651120c2204805a30;064a11e0aa8f7870f186edf0e0aed6466abca6ca475860569aaca277f5429a35;46303,65;540.0
6428931310c51abbf7141b679828122cd727c4e11f7501e268b09857a36a8811;6ea8d3817c15375a1eece218a82356b1ddc5167a44b2e9e92cda9e46441dad26;35dbff7374ff7c75d68b57053dffa9cfb955231596cd7791b4b5bbed8a9b9d39;1589,35;5.0
1c80c552ca15ecfa1eb5766a2af9bcc46bb32c8845328a421e24114766ba8e9a;d9fc83bdf39120106aa89c6a3245d75f751f3e9db2316d7e7724ae52017620dc;fdc337618c8cf5ba20a01751ab4e41a35b1ab8d3b9378dc695acb1de59ad7a4d;5842,0;29.0
adffd78695b7c4930d48e8cd162928bc52e79c9c390627dadc545e28269fe92a;6186e7f17ddb59539cd7c295b5e9d1f2bf2b097d7fda54a4a8ff85e7f6c15bbc;94ecc596f808a497c62ca8dc23e66b69ddc48448026d546750c3488793c1a3a4;8696,0;16.0
f3c95b60e273a2589a29b1250697f7e26df9ff3bdbfdda6f28d6616a8b1f0ce1;a5570ffe43edf7c11f7d4ef2c7272ab06ae2dd9723056fcdf407c78cdd061411;f6d4889e218dbe18c0686206bc0ce433775376d961e6322804fb262fc27001a1;822,72;50.0
188096682c2d5f0a128fdd879bb851fd57ea2cd61a56aaef13e2de44bb54dbbb;08d802855f887a36198f83c2c384d25e766b8edb0df3cc8549f6e4cd65bbda61;ef97d9507b6f0c9fc56ff892b81b86dcd070e35a2b49648beea720b04b375077;622,02;1.0
594093973d11c06633df0169c844b47dbe12d280c3431342376dd8b119ab8734;dd545ee4a15334d0c759feb78e1399cd6775d0e44476f45ce6aec8f0ec889002;d5d9d6bb743429cdb392b10ba0559d7beb4ae7ebcac076ae68af2c3bae5c58f2;2193,86;24.0
e281db95a53e554bf1ffaebcdb9ca0532c5312199396607dae2fc286cecffeb1;172cfa7dcf5391393ecb0c124d846cf983de26c80b3342d5fee403d3700f64dd;65c7d38da0378b35c655beb55ba610b281a8c64d008bc667ace19e6349bb2332;209,18;1.0
f29941c716da9f1f688a599a19025ddb710bda24ae709b53ba0ba5640283d47c;32cbf152e55efb0be07ff0c3b513ce9c3abfe7270a29be41a517036ad088e95d;236665567848a07de38f6c566e9e5b50f6f473318a1769af03535aeed633c654;918,8;5.0
9b8805103f7e8ded0ef498331c1f5d2f925545a438fabd0972eed735193778ff;cc937cda289eab555d2299c20a39d8317cb990a51a96a34d7508ae722b81aa89;af7358b3a664cea256a57ac6f0e2fe09889bfae300afa005a57843d2167b943b;3176,64;5.0
9200120022bcb613857004aa85193c7729aea1e012f5228b2dee9c9552915143;6132e1b96842819e65249904142640862d360275aa4ad39d880299293a69794d;6ddf1c285428cfdbcfa9685d651fd8c7dc1ad9228b039ca906bf9ef800bc5b47;787,12;1.0
d2c9cb399d1528f3092288867189c63f9576228a2bf3add2345dc7bc5550fca1;c196b26c2e38ea506bf702c88211bb833835dc05620b327d798bcf7c249fe271;4822d6c24d207689d41a028ae2aa71ca5a90bd3316326478bb3cbc0d72a94ebd;839,31;6.0
28dc228274046a12b0eb4d93d77194b577d0a02ae1eb5e71e4989c96a604fbb3;b4bd83bea8c7d7956163ed01bbd973e2afa41142f57b146651120c2204805a30;ef97d9507b6f0c9fc56ff892b81b86dcd070e35a2b49648beea720b04b375077;5767,0;40.0
536e6cc0e407fdbb782b69020e4aca00c8d73c9c9e9b155d312ff02fbc611149;cfe4cbca401664cd02752e2464c91e4d9a442220a32d99c4b51eb63f36ae4e84;6fb5ba14c496398fba5a61adc2ec31c9d523a0429272979b1e8cbbbb7c662c40;548,24;1.0
30394f432e3a139c996ec613bf70a9820d9f7dc8ce3a8596b4c4ab0d2ba7d945;efc7b4f8e28cee3a06bf03930c776cb1ff506a1dbea29769a8f9a410eedcdb0e;94ecc596f808a497c62ca8dc23e66b69ddc48448026d546750c3488793c1a3a4;718,01;6.0
ac3ec5f492e89e53dff53ba33cf53011074d962e5e24e1f1581e45e560be977a;fad36389541a3794d12211e9a5f48a52d6e076f8157e7823c1d38ec90df51b44;befa48487a8162b040654d34002cf56aa1866db607a4fd6f51597f6435e50d0b;234,66;3.0
